,岗位编号,求职者编号,标签
25312,795526,6167002,0
25313,774879,6069095,0
25314,774883,6048606,0
25315,43534698,317244952,1
25316,42939022,317470971,1
25317,767230,4744051,0
25318,809425,6189661,0
25319,769116,101494,0
25320,837996,6312988,0
25321,42499690,316513093,1
25322,769116,6007480,0
25323,820074,6203021,0
25324,765646,6013834,0
25325,838027,6126103,0
25326,758341,168586,0
25327,43908658,317277913,1
25328,778474,6044414,0
25329,816530,4029006,0
25330,766789,6242066,0
25331,768880,6023742,0
25332,795526,6129899,0
25333,767781,5835524,0
25334,838027,6273975,0
25335,808837,6251075,0
25336,809514,1290019,0
25337,43853662,5738009,1
25338,820421,5660152,0
25339,809902,6180187,0
25340,43106720,318373907,1
25341,779236,6016880,0
25342,836714,6247651,0
25343,815336,412863,0
25344,765646,6049005,0
25345,758341,5796487,0
25346,791584,6137787,0
25347,776192,6056811,0
25348,788722,4335870,0
25349,807975,6127300,0
25350,816561,6220493,0
25351,791584,6059628,0
25352,831873,6034224,1
25353,802539,6156996,0
25354,832454,270253,1
25355,755031,4695314,0
25356,43795661,6250977,1
25357,44002653,5479678,1
25358,816275,6134973,1
25359,825081,5739810,0
25360,779682,6181809,0
25361,774781,3472310,0
25362,798012,6153950,0
25363,835282,6285454,0
25364,787255,6106375,1
25365,43621663,319734962,1
25366,797515,6183798,0
25367,43534698,319744900,1
25368,800875,5999158,0
25369,835253,6100345,0
25370,815819,6240454,0
25371,799873,5769272,0
25372,765725,3424988,0
25373,788929,6123609,0
25374,44105867,316545976,1
25375,42846650,44975,1
25376,770357,5754416,0
25377,830286,5860417,0
25378,800814,5589629,0
25379,775040,6069413,0
25380,513553,6213359,0
25381,820414,6183107,0
25382,820074,6230006,0
25383,837996,6319729,0
25384,800040,4794947,0
25385,796265,6111745,0
25386,805640,5302883,0
25387,772901,5484986,0
25388,836106,4972879,0
25389,779698,6135210,0
25390,770813,4719063,0
25391,829735,2444387,0
25392,776834,6059168,0
25393,783076,5482894,0
25394,817237,6300071,1
25395,782199,6072785,0
25396,831330,4586898,0
25397,771514,5817154,0
25398,816434,5253873,0
25399,786594,6187774,0
25400,778761,1312170,0
25401,768878,6048770,0
25402,816153,6319301,0
25403,766805,6210805,0
25404,793061,6092040,0
25405,768129,5000087,0
25406,772901,5941449,0
25407,793761,6201422,0
25408,813661,965747,0
25409,798000,4859467,0
25410,813875,6201642,0
25411,770038,5720239,0
25412,824655,4967276,0
25413,829190,3485780,0
25414,815336,6251726,0
25415,833813,6273588,0
25416,797673,5002068,1
25417,832019,5501330,0
25418,781607,6046278,0
25419,769312,5996026,0
25420,816433,6283428,0
25421,816953,6220244,0
25422,823213,6296676,0
25423,836716,6288272,0
25424,782878,5814528,0
25425,43572664,3393966,1
25426,774882,4809591,0
25427,771514,6022968,0
25428,807979,5226249,0
25429,43668705,3354867,1
25430,790778,6138460,0
25431,44124786,317647928,1
25432,837996,6070772,0
25433,829735,6288320,0
25434,800036,6137309,0
25435,777448,4800704,1
25436,788929,5720326,0
25437,816433,4580634,0
25438,779682,1704777,0
25439,778676,6235396,0
25440,820014,6219434,0
25441,768787,6002804,0
25442,805574,6301106,1
25443,771103,5600933,0
25444,786572,6181255,0
25445,762698,5180148,0
25446,832454,6219812,0
25447,769116,5340207,0
25448,775090,6050570,0
25449,769742,5353903,0
25450,770048,5720250,0
25451,829639,6247520,0
25452,837950,6286081,1
25453,813661,2406199,0
25454,832019,6300771,0
25455,800846,475187,0
25456,777448,5767976,0
25457,771103,6055277,0
25458,763996,6014763,0
25459,772907,5075791,0
25460,807602,6139524,0
25461,768780,348582,0
25462,835995,6008760,0
25463,795525,5633685,0
25464,772827,5918553,0
25465,816665,6214834,0
25466,809419,5323107,0
25467,772901,5549490,0
25468,775090,5236303,0
25469,42438660,317127909,1
25470,513553,6044963,0
25471,772899,6038294,0
25472,832314,6069039,0
25473,44274688,5946492,1
25474,829735,6280579,0
25475,813661,4902676,0
25476,42513760,316194948,1
25477,789926,4520120,0
25478,766612,5246210,0
25479,799994,6179590,0
25480,43148687,4571993,1
25481,815819,3708317,0
25482,779975,6113689,0
25483,800875,6150241,0
25484,779497,5990659,0
25485,770813,5424205,0
25486,770397,6007784,0
25487,841933,6216757,0
25488,792498,6120610,0
25489,803486,6173448,0
25490,768880,5900692,0
25491,795665,5981913,0
25492,794849,6108207,0
25493,821515,223200,1
25494,813938,6070381,1
25495,816561,5330292,0
25496,776192,5950353,0
25497,801830,4936776,0
25498,799992,5303447,0
25499,771887,6027176,0
25500,42372664,3771260,1
25501,832016,6120343,0
25502,774619,5955088,0
25503,828378,5934570,0
25504,776192,6050709,0
25505,816893,6243734,0
25506,768870,5565537,0
25507,767224,1232136,0
25508,786568,5878466,0
25509,832466,6236399,0
25510,772412,6073544,0
25511,815822,6236566,0
25512,42513834,5777909,1
25513,813531,6230006,0
25514,779682,4036579,0
25515,815822,6223630,0
25516,42649673,5935686,1
25517,771540,6026356,0
25518,839038,6299293,0
25519,777448,5877397,0
25520,792001,5388725,0
25521,842549,5558807,1
25522,42989690,318400927,1
25523,796313,6116839,0
25524,787334,4898511,0
25525,835269,6012672,0
25526,792498,5416881,1
25527,831330,6283537,0
25528,788815,1331286,0
25529,803266,5876497,0
25530,799875,6109736,0
25531,809902,5959389,0
25532,43491694,320025915,1
25533,807602,5724255,0
25534,795665,5418899,0
25535,823833,6215198,0
25536,771103,5082920,0
25537,780074,5952557,0
25538,821779,6223394,0
25539,798032,6182438,0
25540,815828,6212177,0
25541,653758,5265980,1
25542,791934,5760702,0
25543,819040,5074783,1
25544,815822,6250456,0
25545,772901,4791505,0
25546,762694,5886678,0
25547,742175,5493663,0
25548,795524,6193538,0
25549,815336,5757594,0
25550,769358,5683077,0
25551,43488650,317385926,1
25552,816433,5093808,0
25553,837567,6287807,0
25554,779238,6108884,0
25555,768869,6057835,0
25556,772339,5682334,0
25557,797543,6076329,0
25558,810290,6205609,0
25559,804690,5687735,1
25560,827233,5586412,0
25561,43395778,316545976,1
25562,772907,2301077,0
25563,835284,6301610,1
25564,779236,5482370,0
25565,770107,3082168,0
25566,798012,6172676,0
25567,812834,5572404,0
25568,815822,6178416,0
25569,775145,6042676,0
25570,764098,5937801,0
25571,824654,6279415,0
25572,771584,6031154,0
25573,808994,6170683,0
25574,800846,6175940,0
25575,42453938,3919460,1
25576,773296,5957343,0
25577,807214,6114176,0
25578,766615,6124708,0
25579,786742,5623261,0
25580,771109,894586,0
25581,817995,6251617,0
25582,776486,4799366,0
25583,794849,5069356,0
25584,835752,6312442,0
25585,766787,6202540,0
25586,807571,6200460,0
25587,806693,6125437,0
25588,809419,6224713,0
25589,43795661,316601924,1
25590,820014,4645059,0
25591,43981700,6021558,1
25592,772901,6013834,0
25593,830585,6261766,0
25594,43229677,319356984,1
25595,816433,5509722,0
25596,770859,5998624,0
25597,786613,6077590,0
25598,832618,6287312,1
25599,43892655,5807886,1
25600,772907,5212484,0
25601,791744,6218270,0
25602,803874,6159729,0
25603,771417,5986000,0
25604,789913,6091848,0
25605,837634,5610550,0
25606,815822,6270749,0
25607,43795661,5019553,1
25608,42989690,5580367,1
25609,769742,5960912,0
25610,813531,6194133,0
25611,768869,6008874,0
25612,772906,5956704,0
25613,836099,6312942,0
25614,768869,6025977,0
25615,816893,6230417,0
25616,807861,6256353,0
25617,772863,2902947,0
25618,791955,6116016,0
25619,789847,4888051,0
25620,771514,6073681,0
25621,42907680,1520090,1
25622,824439,6096759,0
25623,787295,6118626,0
25624,776254,5468267,0
25625,770357,6013938,0
25626,792993,5934157,0
25627,799994,5924186,0
25628,832016,6211678,0
25629,829190,4690447,0
25630,770799,5354821,0
25631,772906,6089737,0
25632,768780,5543682,0
25633,838335,6315793,1
25634,837950,1158689,1
25635,42989690,318081953,1
25636,834745,6276252,0
25637,831330,6269873,0
25638,795665,4626725,0
25639,791584,5146031,0
25640,832914,6228136,0
25641,795524,6213944,0
25642,785914,30321,0
25643,777448,6149676,0
25644,808006,6080121,0
25645,774896,6037837,0
25646,774781,5381700,0
25647,787255,5187867,1
25648,792498,6049932,1
25649,777448,6082978,0
25650,813661,6202967,0
25651,799992,1672040,0
25652,856233,318229984,1
25653,699671,4824514,0
25654,816538,6207549,0
25655,816862,6248592,0
25656,811738,6274700,0
25657,778676,6087019,0
25658,820387,6248045,0
25659,771514,6035923,0
25660,798012,3296586,0
25661,771584,4449808,0
25662,772906,6036831,0
25663,832134,6299216,0
25664,770860,6009074,0
25665,42470695,197599,1
25666,779694,6080651,0
25667,772819,3225068,0
25668,42499690,319372929,1
25669,838037,6309962,0
25670,772901,6034943,0
25671,793061,6122064,0
25672,795526,5025077,0
25673,825206,91970,0
25674,832584,2813977,0
25675,770783,6017873,0
25676,807975,6211753,0
25677,792498,6098889,0
25678,43922680,320751924,1
25679,788680,1101166,0
25680,42438660,317660962,1
25681,806649,6194463,0
25682,765277,6096699,0
25683,790362,6098387,0
25684,43709665,320248905,1
25685,788565,6106607,0
25686,768780,5125435,0
25687,772862,6128299,0
25688,766609,5650921,0
25689,792993,6287346,0
25690,772882,5976274,0
25691,823833,4023627,0
25692,769856,6019004,0
25693,830843,6191405,0
25694,794849,6155660,0
25695,835284,6115603,1
25696,762409,6019419,0
25697,513553,6036823,0
25698,808014,5487068,0
25699,766787,5759045,0
25700,791744,5655248,1
25701,770357,6004528,0
25702,832680,6241429,0
25703,769754,6002396,0
25704,832466,6283452,0
25705,786613,5682214,0
25706,769306,6013602,0
25707,812834,321406943,1
25708,819799,6010492,0
25709,815336,6262141,0
25710,772907,4929741,0
25711,42452796,5399158,1
25712,802858,6145967,0
25713,808817,6281034,0
25714,841516,4769113,0
25715,782877,6184529,0
25716,782678,2704007,0
25717,766200,5951334,0
25718,807861,6273909,0
25719,42846650,5759880,1
25720,42325680,37914,1
25721,814475,6241466,0
25722,781614,1367237,0
25723,43795661,320484938,1
25724,772906,5473392,0
25725,787255,5635078,1
25726,791955,6008949,0
25727,772863,6133435,0
25728,792037,6019709,0
25729,825081,5405802,0
25730,779698,6181705,0
25731,772821,5196459,0
25732,809425,6192194,0
25733,835991,4584286,0
25734,841733,6299734,0
25735,791957,4394438,0
25736,42343651,5791197,1
25737,816433,6316418,0
25738,832458,6014268,0
25739,770813,6018555,0
25740,813529,6171299,0
25741,837656,5082104,0
25742,781074,6103149,0
25743,816434,6212329,0
25744,772901,295995,0
25745,816742,4973063,0
25746,788722,5219796,0
25747,788565,6012750,0
25748,815822,5450390,0
25749,781074,4866649,0
25750,837960,6307524,0
25751,800418,5842367,0
25752,772515,6031739,0
25753,786572,6096412,0
25754,42722655,316966982,1
25755,768878,6022312,0
25756,825081,5542959,0
25757,822353,6023050,0
25758,43653678,319486910,1
25759,788929,5698613,0
25760,830260,6265848,0
25761,756951,818530,0
25762,42798679,318585923,1
25763,42408705,316297122,1
25764,783397,237596,0
25765,792034,5988422,0
25766,795540,6211646,0
25767,798317,6162442,0
25768,802838,4455226,0
25769,785813,1353256,0
25770,795973,4601114,0
25771,777435,5024148,0
25772,788722,2907359,0
25773,829261,6289422,0
25774,757945,5544304,0
25775,42597049,5704110,1
25776,766787,6197926,0
25777,762700,5996704,0
25778,776335,6084766,0
25779,513553,6241982,0
25780,806692,6125437,0
25781,775104,5388725,0
25782,779694,6256186,0
25783,777448,6100532,0
25784,835995,4480878,1
25785,811283,6269890,0
25786,795973,3517817,0
25787,837656,4765511,0
25788,802257,6185271,0
25789,817413,6249133,0
25790,772882,5565617,0
25791,774781,6023100,0
25792,742999,6034282,0
25793,796681,6130119,0
25794,817493,6188711,0
25795,840046,316231281,1
25796,786186,1751949,1
25797,782599,5965225,0
25798,791958,6109846,0
25799,772827,4237280,0
25800,816561,6232976,0
25801,771514,6038371,0
25802,798317,5992726,0
25803,816953,6044145,0
25804,813657,6279843,0
25805,807153,6115646,0
25806,753268,6058152,0
25807,831104,6222399,0
25808,42697670,316194030,1
25809,823883,6248214,0
25810,835653,5554448,0
25811,773645,6116955,0
25812,815336,6110462,0
25813,795949,6195700,0
25814,772907,5990742,1
25815,42989690,317109917,1
25816,833738,779676,0
25817,835282,6287655,0
25818,834175,5425852,0
25819,815822,6287266,0
25820,788629,5353681,0
25821,830285,5809787,0
25822,840305,316196597,1
25823,794555,5739763,0
25824,838655,6308959,0
25825,815613,5842592,0
25826,766789,6172940,0
25827,43709665,319824941,1
25828,772339,5913070,0
25829,777448,6115253,0
25830,814693,6225411,0
25831,830653,6299631,0
25832,770799,6012700,0
25833,780073,6065369,0
25834,813533,6261894,0
25835,793761,4818051,0
25836,769602,6026914,0
25837,815613,627271,1
25838,769600,5725626,0
25839,843523,4977891,1
25840,833364,6272809,0
25841,832461,6053262,0
25842,771109,6023331,0
25843,801330,6153213,0
25844,797999,6154795,0
25845,792035,6092709,0
25846,775090,6059162,0
25847,769742,5976409,0
25848,823934,6249034,0
25849,727367,6089461,0
25850,513553,6267205,0
25851,775836,5818347,1
25852,780074,6100031,0
25853,799593,5673995,0
25854,815336,4625021,0
25855,786648,6139479,0
25856,762697,5996622,0
25857,776192,6014990,0
25858,808003,6167097,0
25859,820414,4676399,0
25860,813149,5335091,0
25861,793955,5724276,0
25862,815822,6080877,0
25863,810291,6194911,0
25864,782879,6121755,0
25865,768869,6004914,0
25866,786244,4593717,0
25867,802838,5334520,0
25868,43646653,150540,1
25869,844059,6312623,0
25870,774769,3009559,0
25871,779698,6094648,0
25872,792036,6089790,0
25873,791584,3490867,0
25874,792037,5931293,0
25875,42597692,5448895,1
25876,42387748,5997811,1
25877,43817674,6271478,1
25878,778676,6068573,0
25879,43267862,3802997,1
25880,820414,6070772,0
25881,795525,5068590,1
25882,788565,5605437,0
25883,771103,5892295,0
25884,765726,6000164,0
25885,786244,5969961,0
25886,815828,6255344,0
25887,837656,6233364,0
25888,762700,6108785,0
25889,43435685,5360394,1
25890,42751657,6028319,1
25891,830235,6263996,0
25892,787717,6105518,0
25893,753269,6006800,0
25894,813532,6134767,0
25895,791744,6045762,0
25896,817998,6239632,0
25897,779682,6127943,0
25898,781353,5603339,0
25899,812237,4438908,0
25900,765646,6070472,0
25901,771514,5934083,0
25902,765875,5483659,0
25903,821642,6247878,0
25904,835760,4706539,0
25905,42646691,317466945,1
25906,43621663,718391,1
25907,772899,5989705,0
25908,753136,317516919,1
25909,791584,6116478,0
25910,788929,6178898,0
25911,781074,2992637,0
25912,42387748,5565281,1
25913,769742,6022567,0
25914,43179721,318300927,1
25915,765875,5975581,0
25916,831330,5812236,0
25917,807861,6200777,0
25918,807152,6001490,0
25919,808994,6181674,0
25920,766787,6009630,0
25921,43908658,320406924,1
25922,42649651,316509226,1
25923,829293,1732700,1
25924,764016,5892295,0
25925,813529,5225286,0
25926,772901,6056987,0
25927,42898669,6236854,1
25928,765646,5814616,0
25929,765723,5707634,0
25930,835756,5604632,0
25931,781606,5039657,0
25932,775090,4187189,0
25933,795949,5321328,0
25934,773318,5994377,0
25935,757944,5988719,0
25936,772907,6053579,0
25937,778676,6019919,0
25938,801330,6200853,0
25939,801859,6106488,0
25940,792037,6115346,0
25941,807602,6177135,0
25942,825973,6189683,0
25943,794009,5062281,0
25944,828854,6228210,0
25945,780379,3890209,0
25946,772901,6016528,0
25947,772867,6067341,0
25948,807152,6253616,0
25949,762694,5596798,0
25950,797516,5862291,0
25951,774769,6108103,0
25952,42491720,316412919,1
25953,781773,235181,0
25954,820417,6170683,0
25955,813531,1493507,0
25956,788929,5841520,0
25957,797673,390578,1
25958,43267862,318892922,1
25959,808264,6027391,0
25960,765646,5928872,0
25961,813876,3574537,1
25962,778676,5953225,0
25963,774879,6026295,0
25964,772337,6016812,0
25965,769509,3305350,0
25966,842891,6274430,1
25967,781993,6102625,0
25968,787255,6064518,1
25969,820414,6269803,0
25970,772899,6082984,0
25971,43179720,3850510,1
25972,774769,5814889,0
25973,787509,5839620,0
25974,795668,329664,0
25975,786188,468479,1
25976,816561,5991218,0
25977,779236,5886337,0
25978,43823651,317630929,1
25979,819480,5046859,0
25980,807257,6102648,0
25981,820416,6288615,0
25982,785555,6089195,0
25983,766612,5009686,0
25984,789926,6071165,0
25985,792035,6240114,0
25986,43829692,319497952,1
25987,801195,6150539,0
25988,819480,5954394,0
25989,768870,6008628,0
25990,770859,6022826,0
25991,842391,6131728,1
25992,815822,6297615,0
25993,779236,3056236,1
25994,769742,4813981,0
25995,835752,6261817,1
25996,804937,6187185,0
25997,788629,5994512,0
25998,815613,5016414,1
25999,772901,6016314,0
26000,770799,6005863,0
26001,830585,6321884,0
26002,43038657,5249400,1
26003,776335,5963965,0
26004,787334,2253209,0
26005,770048,5995879,0
26006,832584,5549096,1
26007,772907,6069346,0
26008,800036,6243442,0
26009,779975,6086403,0
26010,829735,6282025,0
26011,781606,6016643,0
26012,753267,5211551,0
26013,807979,5466307,0
26014,773643,6186039,1
26015,792393,5948487,1
26016,793056,6130505,0
26017,775040,6039819,0
26018,816433,6254029,0
26019,774773,5871416,0
26020,793690,4578898,0
26021,793177,2392649,1
26022,812926,5953494,1
26023,727367,6002592,0
26024,813876,6195789,0
26025,43629669,6175940,1
26026,792037,6154829,0
26027,842549,5841912,1
26028,770814,5883075,0
26029,775090,5506593,0
26030,815613,6178059,0
26031,788565,6104703,0
26032,792035,6228775,0
26033,787334,6094122,0
26034,773644,6137853,0
26035,809419,6217755,0
26036,804577,3023487,0
26037,831330,6317161,0
26038,781074,6089661,0
26039,815819,5594374,0
26040,790772,5430910,1
26041,815614,6055109,0
26042,815336,6093948,0
26043,786594,1976320,0
26044,766615,6103907,1
26045,813534,6253098,0
26046,816433,6266739,0
26047,772867,6060633,0
26048,42786680,317472949,1
26049,772899,6049489,0
26050,772882,6031814,0
26051,782599,6089352,0
26052,43646653,5939691,1
26053,757946,5893408,0
26054,772899,5128366,0
26055,798012,6031446,0
26056,831328,6315722,0
26057,823833,6291213,0
26058,836099,6318737,0
26059,788929,5839713,0
26060,774868,5970515,0
26061,779682,4940440,0
26062,772899,5095640,0
26063,764016,6005039,0
26064,42453938,6310385,1
26065,770813,6053798,0
26066,834218,6312004,0
26067,785787,6066948,0
26068,831328,6317198,0
26069,771540,6020197,0
26070,841014,3344038,1
26071,776854,5994452,0
26072,42794116,316793928,1
26073,830260,2108280,0
26074,767230,5923077,0
26075,813534,6008447,0
26076,699671,6195711,0
26077,796993,5491042,0
26078,837977,6296443,0
26079,765646,6086440,0
26080,770403,6014274,0
26081,841855,5884040,0
26082,838614,6054937,0
26083,779698,6073972,0
26084,769120,5666206,0
26085,824313,5749698,1
26086,769754,6037375,0
26087,764027,5969618,0
26088,796993,6153684,0
